dim_is_requested,ds_night,id_listing_anon,id_user_anon,m_effective_daily_price,m_pricing_cleaning_fee,dim_market,dim_lat,dim_lng,dim_room_type,dim_person_capacity,dim_is_instant_bookable,m_checkouts,m_reviews,days_since_last_booking,cancel_policy,image_quality_score,m_total_overall_rating,m_professional_pictures,dim_has_wireless_internet,ds_night_day_of_week,ds_night_day_of_year,ds_checkin_gap,ds_checkout_gap,occ_occupancy_plus_minus_7_ds_night,occ_occupancy_plus_minus_14_ds_night,occ_occupancy_trailing_90_ds,m_minimum_nights,m_maximum_nights,price_booked_most_recent,listing_m_listing_views_2_6_ds_night_decay,general_market_m_unique_searchers_0_6_ds_night,general_market_m_contacts_0_6_ds_night,general_market_m_reservation_requests_0_6_ds_night,m_available_listings_ds_night,list_count
FALSE,7/3/15,896f861b-6cf1-45e7-ba73-b3be94e46733,69423b90-378d-4a3f-ba06-536d3d26738c,132.2284914,16.82707214,Paris,48.87194,2.305901,Private room,2,FALSE,1,0,5,4,0.946951,0,10,1,5,184,7,7,0,0,0,1,30,109,1,2542,666.4285714,150.2857143,21544,1
TRUE,7/5/15,d4826b15-5f4b-4c28-bff1-ac2382d1c69b,08ac48b2-bdbb-431b-b222-04c0a0ed550e,127.4559354,86.54406458,Paris,48.857212,2.359461,Entire home/apt,2,FALSE,5,3,4,5,0.42233,15,0,1,0,186,0,0,0.75,0.8,0.620689655,1,1125,231,0,2426.428571,680.4285714,139.7142857,22177,2
FALSE,7/2/15,b32e40df-9961-48c7-a0a9-a7265ce78003,9eadec71-72aa-40f4-a123-11b73bc06798,75.47004848,0,Paris,48.87143,2.367868,Entire home/apt,2,TRUE,133,94,0,4,0.962409,423,12,1,4,183,0,0,0.933333333,0.931034483,0.909090909,4,60,76,0,2397,676.7142857,144,20407,1
FALSE,7/3/15,30904e8e-9027-4963-bfe2-e17295643c39,59b1dc7f-f377-4b54-b737-9b031c1c12bc,192.8332166,28.04512024,Paris,48.872387,2.406649,Private room,2,FALSE,0,0,NA,3,0.084686,0,12,1,5,184,7,7,0,0,0,2,15,NA,0,2542,666.4285714,150.2857143,21544,1
TRUE,7/4/15,38d9cc60-e914-47fe-b9a6-481e171aa282,bcc50d8a-8c8a-498e-bf59-70a79a9fa5db,96.08343777,33.83312447,Paris,48.855633,2.333654,Entire home/apt,2,FALSE,41,27,2,3,0.745484,119,7,1,6,185,7,2,0,0.153846154,0.567567568,1,30,94,1.066666667,2643.285714,692.2857143,156.1428571,22088,1
FALSE,7/6/15,6cd97585-845a-4eeb-85f1-b0bbcaf77055,bb98063e-418f-439a-b2ff-987490d34eaa,89.48545923,55.97977448,Paris,48.845306,2.345174,Entire home/apt,2,FALSE,1,1,158,3,0.461401,3,0,1,1,187,7,7,0,0,0,3,1125,91,0.666666667,2471.142857,656.5714286,142.8571429,22228,2
FALSE,7/6/15,a705ecfe-ca27-4891-9440-27f7f86b9bbf,85ef9af0-54fe-45ec-ae97-33f06739fb35,82.77404979,0,Paris,48.837723,2.311048,Private room,2,FALSE,1,0,255,3,0.219748,0,0,0,1,187,7,7,0,0,0,1,1125,95,0,2471.142857,656.5714286,142.8571429,22228,1
FALSE,7/2/15,b9457c71-52ce-4a3c-b6ee-448ad9eaffab,d104b044-8191-46e8-9a00-7f25041d7095,350,50,San Francisco,37.798065,-122.39986,Private room,2,TRUE,1,1,51,3,0.875351,5,0,1,4,183,7,7,0,0,0.058823529,1,1125,350,0,1006,126.8571429,25,2311,2
TRUE,7/5/15,402d5cc2-aa95-44f0-95dd-1f2bf66b72d9,8ff1be23-c382-43f7-b28b-2271299127c7,117.5,25,Los Angeles,33.98293,-118.46227,Private room,2,TRUE,252,189,1,4,0.936877,810,13,1,0,186,1,4,0.533333333,0.551724138,0.701298701,2,30,114,1.8,1837.571429,422.1428571,59.57142857,8809,1
FALSE,7/5/15,afb1fc3d-3934-4634-aacb-2fd0091f3b48,6326c2c2-bae6-491d-9a34-087306f3b9d1,245,125,Los Angeles,33.99149,-118.466644,Entire home/apt,2,TRUE,14,11,12,5,0.994707,50,0,1,0,186,7,7,0,0,0.604395604,4,1125,245,0.333333333,1837.571429,422.1428571,59.57142857,8809,3
FALSE,7/6/15,1e7bbf68-879b-4296-8d1b-b97aebdea9ef,80fd6929-e963-4a8d-a2a4-38116206a528,499,120,San Francisco,37.7902,-122.40803,Entire home/apt,6,FALSE,37,22,4,5,0.967688,108,0,1,1,187,7,7,0,0.24137931,0.795454545,2,1125,449,1.4,927.5714286,122.5714286,26.14285714,2304,2
TRUE,7/5/15,c6ef290a-ba1e-4a4b-9703-d901a45a2bdf,816a0180-c03d-406c-b1df-7e1f51011614,101.6,60,Los Angeles,34.029713,-118.45404,Entire home/apt,2,TRUE,23,15,12,5,0.944249,68,0,1,0,186,7,7,0,0.034482759,0.715789474,1,1125,120,0.6,1837.571429,422.1428571,59.57142857,8809,2
FALSE,7/1/15,2c828209-f2d8-456e-8081-fb91cde2611d,9c4c3c8d-42bf-4335-a6fd-72f52a0b8529,178.0523067,47.11579895,Paris,48.861523,2.342811,Entire home/apt,4,FALSE,26,13,8,3,NA,57,14,1,3,182,3,0,0.333333333,0.269230769,0.366666667,3,30,156,1.266666667,2311,627.5714286,140.2857143,20164,1
TRUE,7/3/15,ac41b371-550d-4e72-97cb-5bce8af29e43,85a68aec-e355-4c91-a31f-ae2e3e4479e6,71.96507992,55.09520475,Paris,48.894703,2.258841,Entire home/apt,4,FALSE,1,1,15,4,NA,1,0,0,5,184,7,7,0,0,0.032608696,3,1000,149,0.066666667,2542,666.4285714,150.2857143,21544,1
TRUE,7/5/15,d316ab61-977e-48ea-9050-94b74600d94d,ccadc287-d0d3-46e1-8021-6d9484ba3ca7,60.66666667,0,Paris,48.867752,2.374676,Entire home/apt,2,FALSE,17,8,16,3,0.426642,36,0,1,0,186,2,0,0,0,0.565217391,3,15,63,0.4,2426.428571,680.4285714,139.7142857,22177,1
TRUE,7/7/15,8fa0d733-188a-4c8f-b5d2-ed7ec6ea3d43,9e09f481-e2ff-44c0-8615-a8bd72f5a4c4,133,15,San Francisco,37.763237,-122.45628,Private room,3,FALSE,90,50,0,5,0.641942,217,0,1,2,188,5,6,0.2,0.310344828,0.682352941,1,29,103,1,932.4285714,140.5714286,27.71428571,2268,1
TRUE,7/1/15,b4400aef-99b2-4474-b180-4dd4df8cb9bc,adeb66b7-f246-4a52-b59f-dbc4da7824fc,76.81059566,55.56821302,Paris,48.869198,2.284681,Entire home/apt,3,TRUE,89,48,2,5,0.767723,204,11,1,3,182,2,7,0,0.181818182,0.615384615,1,1125,86,0.4,2311,627.5714286,140.2857143,20164,1
FALSE,7/4/15,2e527e8e-63ed-40f0-8ff6-17fcdfe9bd47,4403d5b6-6114-4518-a32f-0debde317097,125,30,San Francisco,37.77277,-122.45402,Private room,2,FALSE,2,1,0,3,0.637284,5,0,1,6,185,1,1,0.166666667,0.222222222,0.538461538,1,1125,125,0.533333333,1095.285714,128.5714286,28.14285714,2281,1
FALSE,7/1/15,364dd74d-3940-4ec3-965d-1837dc290ad0,0293f483-4e1d-47ee-a245-b4bba255f209,47.26079745,0,Paris,48.857178,2.378838,Private room,2,FALSE,15,10,3,4,0.098121,42,0,1,3,182,7,7,0,0,0.163265306,1,365,47,0,2311,627.5714286,140.2857143,20164,1
FALSE,7/3/15,a635b126-2944-4563-aa64-f5b43b98284b,ce12c277-9ecb-499e-bb46-cdfb09a07017,176.3046552,22.43609619,Paris,48.853073,2.276412,Entire home/apt,4,FALSE,0,0,855,3,0.179154,0,0,0,5,184,7,7,0,0,0,4,30,215,0,2542,666.4285714,150.2857143,21544,1
TRUE,7/5/15,8e67ace2-db6d-4560-a278-cb394c4f02e3,34df6f15-e57b-495a-b4a2-5772d254828f,95.6491242,33.8070064,Paris,48.8833,2.337729,Entire home/apt,2,TRUE,9,4,62,5,0.894599,20,0,1,0,186,7,5,0,0.230769231,0.733333333,7,1200,50,0.533333333,2426.428571,680.4285714,139.7142857,22177,1
FALSE,7/7/15,510c5535-54b0-46a0-9bbd-010bd64916cc,ea5ccb32-59ae-44e0-af53-c248c392c53f,155.5909965,38.89294434,Paris,48.85339,2.365224,Entire home/apt,4,FALSE,3,2,37,4,NA,10,0,1,2,188,7,7,0,0,0.118421053,2,1125,105,0.4,2447.428571,770.4285714,160.1428571,22289,1
FALSE,7/5/15,46ec18c6-c43b-422b-909e-47659c4d02a9,23a2a4cd-93d2-4237-8788-046a2b853ac2,36.0886661,0,Paris,48.89342,2.349371,Shared room,2,FALSE,5,3,131,4,0.190947,14,0,1,0,186,2,0,0,0,0,1,1125,37,0,2426.428571,680.4285714,139.7142857,22177,1
FALSE,7/6/15,960a5661-f3ae-44e8-9f8b-7f58a329d6c1,27e66bdc-3a7d-4162-9df1-cbbcb8215944,123.0425064,0,Paris,48.885773,2.345495,Entire home/apt,4,FALSE,0,0,NA,4,0.73633,0,0,1,1,187,0,4,0,0,0,4,30,NA,0,2471.142857,656.5714286,142.8571429,22228,2
FALSE,7/5/15,3cc04255-cc96-43c9-ab86-14c9ec2faf24,04aa6dec-69fb-4bc6-bcad-2913bcb5a50a,1100,0,San Francisco,37.788204,-122.45611,Entire home/apt,6,FALSE,7,4,51,4,0.998594,20,23,1,0,186,7,0,0,0,0.04494382,1,10,1100,0,959.8571429,124.7142857,25.28571429,2371,1
TRUE,7/4/15,806b0ee6-ce5b-49be-bfab-49b6ce227004,576634fc-a2e7-4050-a6bf-1cb0df7da45d,69.94150041,11.23399835,Paris,48.843723,2.31572,Private room,2,FALSE,78,50,7,5,NA,175,12,1,6,185,3,7,0.266666667,0.310344828,0.565656566,1,1125,72,3.133333333,2643.285714,692.2857143,156.1428571,22088,1
FALSE,7/1/15,2afbeaf4-3f46-4484-bd78-7558d87b355e,4e06806a-97a7-4449-84bf-efa434f00a23,78,0,San Francisco,37.76282,-122.43724,Private room,2,FALSE,2,2,35,3,0.204693,10,0,1,3,182,1,7,0,0,0.220338983,1,14,57,0,945.4285714,119.1428571,21.71428571,2285,1
FALSE,7/3/15,fe787d8b-4051-447a-8d76-f3d514643c40,d7ff71d6-dd54-4906-b9b8-1fbb475e874e,48,0,Los Angeles,33.98803,-118.47253,Shared room,16,FALSE,59,17,0,5,0.550416,41,0,1,5,184,7,7,0,0.068965517,0.074468085,1,7,45,0,2047.571429,439.4285714,74,8411,9
TRUE,7/3/15,eb2702d6-13f2-4c1a-b874-3fa3a0a8783d,dbfcda50-d7aa-41b6-9e39-e7acc708b711,131.2309591,44.0761638,Paris,48.86648,2.36673,Entire home/apt,3,FALSE,10,4,4,4,0.942119,20,17,1,5,184,4,7,0.2,0.344827586,1,4,50,122,0,2542,666.4285714,150.2857143,21544,1
FALSE,7/7/15,d361d556-849c-4067-b6a8-13e2f0de5a04,3808edfe-6b3b-4317-b6eb-9ef0c894c0b2,55,30,San Francisco,37.754677,-122.50145,Shared room,4,FALSE,34,15,25,4,0.442753,70,5,1,2,188,7,7,0,0.137931034,0.510204082,30,1125,45,0,932.4285714,140.5714286,27.71428571,2268,14
TRUE,7/4/15,a6d2423c-3a2c-4478-88e1-fb7da81fc407,04293014-4de1-4261-8791-52fff0c2ed38,225,150,Los Angeles,34.17719,-118.44192,Entire home/apt,4,TRUE,0,0,3,4,NA,0,0,1,6,185,7,7,0,0,0,3,30,171,0.533333333,2104.857143,467.1428571,79.42857143,8337,1
FALSE,7/6/15,098ebef8-ba4a-49ab-ac76-528dbbe1f1cd,b4b77948-721d-48bb-a11e-caad2bbe7e53,363.5346781,0,Paris,48.8843,2.314186,Entire home/apt,7,TRUE,9,8,144,5,0.660435,35,0,1,1,187,0,7,0,0,0,3,30,367,0.533333333,2471.142857,656.5714286,142.8571429,22228,1
TRUE,7/6/15,3ff4df0d-d4fa-4603-94ad-7411e1cc49ea,3d43044d-b53f-4b02-a2f0-3e10f7267887,46.8183202,11.1816798,Paris,48.88873,2.347223,Private room,2,FALSE,2,2,0,5,NA,10,0,1,1,187,0,0,0.818181818,0.666666667,0.107142857,1,1125,62,0.866666667,2471.142857,656.5714286,142.8571429,22228,1
FALSE,7/7/15,25bcb624-adbc-471b-b757-c98a4df11612,3431b236-f704-4341-82c1-53b56501cc35,177.8182817,55.97977448,Paris,48.808136,2.347852,Entire home/apt,7,FALSE,23,18,382,5,0.364145,78,0,1,2,188,7,7,0,0,0,2,365,237,0,2447.428571,770.4285714,160.1428571,22289,1
TRUE,7/4/15,5af9e89c-b7d2-4a24-9560-42fe5ef00971,3a20adf8-428e-44b9-a772-f1f7a3042520,101.25,20,San Francisco,37.752327,-122.42766,Private room,1,FALSE,103,68,6,5,0.574259,310,10,1,6,185,4,7,0.2,0.148148148,0.4,1,90,100,1.866666667,1095.285714,128.5714286,28.14285714,2281,2
FALSE,7/6/15,7a2793b2-26ca-4721-9a17-cfaf76f73c06,d85e479f-c38c-4df8-a635-47bbdc07b872,145,0,San Francisco,37.756588,-122.40951,Private room,2,FALSE,56,28,24,4,NA,135,0,1,1,187,7,7,0,0,0.290322581,1,1125,120,0,927.5714286,122.5714286,26.14285714,2304,1
TRUE,7/2/15,95fbc42e-9fb9-441d-9aba-06c317596a9a,f0465a7d-a0b3-4454-9b7e-64c543e46895,837.8523488,110.7382558,Paris,48.85885,2.341086,Entire home/apt,10,FALSE,55,33,22,3,0.997287,131,14,1,4,183,1,7,0.266666667,0.310344828,0.210526316,1,1125,729,1.666666667,2397,676.7142857,144,20407,1
TRUE,7/7/15,8fad7068-fc0b-4531-b20a-98cef5b40543,37fc66bc-cbeb-4a74-8169-d5d7453e8d5c,165,65,Los Angeles,33.989174,-118.46999,Entire home/apt,3,FALSE,48,38,1,5,0.845014,184,0,1,2,188,2,2,0.666666667,0.586206897,0.868131868,2,1125,180,0.266666667,1768.428571,448.1428571,62.71428571,8965,1
FALSE,7/7/15,c7816c05-3027-4c9f-8338-8577571a9704,f7c9f358-e8d4-428c-9e59-6f8d513b4754,550,300,Los Angeles,34.08884,-118.32267,Entire home/apt,15,FALSE,0,0,73,5,0.88732,0,0,1,2,188,7,7,0,0,0.033707865,3,1125,499,1.666666667,1768.428571,448.1428571,62.71428571,8965,6
FALSE,7/2/15,6d263b2d-c015-4921-be63-887e3a45de91,4857ad9f-f47c-482a-97a3-17eeb5d6ce41,84.22019903,0,Paris,48.892277,2.318329,Entire home/apt,2,FALSE,0,0,NA,5,0.412744,0,0,1,4,183,7,7,0,0,0,3,14,NA,0,2397,676.7142857,144,20407,1
FALSE,7/5/15,4ba979a0-c24e-4ebc-bb1a-28bb9d1fbe96,334e0e28-8deb-405a-a0ac-a7e18023ada5,90.22166525,0,Paris,48.84498,2.386053,Entire home/apt,3,FALSE,23,14,13,4,0.745488,62,0,1,0,186,7,7,0,0.103448276,0.416666667,2,15,89,0.533333333,2426.428571,680.4285714,139.7142857,22177,1
TRUE,7/7/15,49f0c3ef-40d9-4ae0-883c-a03df594dd72,10461f63-c5dd-4ae9-b2e5-a5f60a218049,189,90,Los Angeles,34.079697,-118.347626,Entire home/apt,8,FALSE,47,15,2,5,0.571705,61,0,1,2,188,7,5,0.133333333,0.24137931,0.724489796,4,1125,120,0.466666667,1768.428571,448.1428571,62.71428571,8965,3
TRUE,7/5/15,3fc466b2-f7d0-473d-ab68-837a4486b51b,d49f952c-9d0b-4eb1-89ed-4e93d35dd957,155.2835193,55.86592298,Paris,48.837883,2.245954,Entire home/apt,6,FALSE,17,13,16,5,0.567459,62,17,1,0,186,5,7,0,0,0.235294118,2,21,158,0.6,2426.428571,680.4285714,139.7142857,22177,1
TRUE,7/4/15,230ee252-9eb6-4751-ad88-90afe445f4cc,b4fc0d8c-7731-4bf1-83b8-c731901182ff,150,25,Los Angeles,33.99937,-118.46998,Private room,2,FALSE,10,8,7,5,0.269914,37,0,1,6,185,7,7,0,0,0.590909091,2,1125,89,3.8,2104.857143,467.1428571,79.42857143,8337,2
TRUE,7/6/15,1f0531f0-11ba-499b-96cc-ab16650863ff,ed7c43a5-3487-49ac-90cb-808f028ecc23,145,50,Los Angeles,33.990116,-118.45575,Entire home/apt,4,TRUE,1,1,3,5,NA,5,0,1,1,187,1,7,0,0,0.333333333,1,30,80,0,1779.857143,413.8571429,55.28571429,8984,1
TRUE,7/3/15,977032e5-8fb2-4996-be89-c8f96895214b,9de5bd2a-8e79-4e76-8ef9-af82fc5c057a,124.8601686,22.6991571,Paris,48.877987,2.291324,Entire home/apt,4,TRUE,3,3,5,5,0.056433,13,0,1,5,184,7,7,0,0.142857143,0.1,3,30,109,0.6,2542,666.4285714,150.2857143,21544,1
FALSE,7/7/15,227aef85-2b22-4777-9613-b4fd672423a9,d3870e7a-c525-435e-a554-d8b3837ea7e4,50.01139172,11.19595528,Paris,49.047356,2.092751,Private room,2,FALSE,4,3,34,4,0.747093,14,0,1,2,188,7,1,0,0,0.06097561,2,1125,51,0,2447.428571,770.4285714,160.1428571,22289,1
TRUE,7/4/15,56e9e414-6fa1-4fe2-bbb9-9318269b4a50,f84e72b4-eb84-46d4-9b75-e47a56df4546,150,0,San Francisco,37.715862,-122.474594,Entire home/apt,2,FALSE,3,0,1,3,0.412438,0,0,1,6,185,6,2,0.083333333,0.166666667,0.192307692,1,1125,150,0.733333333,1095.285714,128.5714286,28.14285714,2281,1
FALSE,7/6/15,f1e392d6-ffc5-459d-82f3-a27847788d18,a1fc203b-4688-41ef-8714-d7c8b8481b9d,450,100,Los Angeles,34.003998,-118.47774,Entire home/apt,6,TRUE,0,0,20,5,0.726053,0,0,1,1,187,1,1,0.25,0.166666667,0,3,1125,350,0,1779.857143,413.8571429,55.28571429,8984,1
FALSE,7/5/15,766cc0bc-a348-4c47-8fc7-c5a24452c7a8,0bb8f63c-cfa0-4b4e-a3ec-37b19ed389ee,50.7496867,0,Paris,48.85868,2.41113,Entire home/apt,2,FALSE,34,5,0,4,0.450748,23,0,1,0,186,7,7,0,0,0.357142857,1,7,50,0,2426.428571,680.4285714,139.7142857,22177,1
FALSE,7/1/15,75539bf3-1422-4bf2-ae7f-d5513dd547e0,0f8f02d0-49f6-4915-b559-1f267571a3ef,71.44074033,11.2180481,Paris,48.874844,2.377533,Private room,2,FALSE,1,0,270,3,0.356486,0,0,1,3,182,7,7,0,0,0,2,30,85,0,2311,627.5714286,140.2857143,20164,1
TRUE,7/3/15,7da63398-3df8-4629-8ea6-89c52564129d,e31eee94-db2e-4d7d-8bef-19a4f2cd46fe,66.61668755,10.14993734,Paris,48.838467,2.351563,Entire home/apt,2,FALSE,16,11,0,5,0.939048,46,0,1,5,184,1,1,0.4,0.545454545,1,2,1125,65,4.6,2542,666.4285714,150.2857143,21544,1
TRUE,7/5/15,9530be83-846e-479d-8c59-1fbaba59b7d6,6422c503-30bc-4c83-a200-a4849ad9e082,71.42857143,0,Paris,48.89423,2.293028,Entire home/apt,4,FALSE,4,3,6,5,0.968307,14,11,1,0,186,1,7,0.4,0.448275862,NA,5,1125,70,3.6,2426.428571,680.4285714,139.7142857,22177,1
TRUE,7/3/15,7d76f2b1-25b5-4226-88bd-fa446a8871f2,c16399a8-4b9f-4d90-a13f-e83e33c069ef,50.02941176,89,Los Angeles,34.054626,-118.30274,Private room,2,TRUE,2,0,57,5,0.07404,0,0,1,5,184,7,7,0,0,1,1,180,45,1.066666667,2047.571429,439.4285714,74,8411,6
TRUE,7/5/15,c1458d32-696b-47f8-8631-8c20b5f21477,54ebe561-08d4-4f71-a597-82a0ca8b89ba,192.8571429,90,Los Angeles,33.98912,-118.45487,Entire home/apt,4,FALSE,1,1,3,5,0.372066,5,0,1,0,186,7,7,0,0,0.242424242,3,365,226,0.6,1837.571429,422.1428571,59.57142857,8809,3
FALSE,7/1/15,442ac246-a18b-47e2-9127-c409b38eaf7e,b4a3028a-e5f3-4379-be49-365bae3201ba,98.91794816,0,Paris,48.867702,2.399204,Entire home/apt,2,FALSE,0,0,NA,3,0.031988,0,0,0,3,182,7,7,0,0,0,2,15,NA,0,2311,627.5714286,140.2857143,20164,1
TRUE,7/6/15,2eb72d8c-b750-49d2-9fef-c14a2f1bde88,4b243cb2-aaa7-41ae-941b-5f719266856a,66.5,0,Paris,48.884735,2.35184,Entire home/apt,2,FALSE,11,7,39,3,0.952241,29,9,0,1,187,0,1,0,0,0.8125,2,1125,65,0.2,2471.142857,656.5714286,142.8571429,22228,1
TRUE,7/3/15,04f69abf-7999-4832-b735-782e1aec7efc,8c0c8d7c-e66f-4055-9bfc-bbf884aad753,350,150,San Francisco,37.761185,-122.47291,Entire home/apt,6,FALSE,0,0,0,5,NA,0,0,1,5,184,3,7,0.266666667,0.208333333,NA,5,1125,350,1.133333333,1092.857143,133.8571429,28.28571429,2304,1
TRUE,7/4/15,2c5fa518-4fea-4417-bb1b-30164b2526b7,06700add-96ce-419b-8f4e-1538a69afb5d,121.4285714,75,Los Angeles,34.04185,-118.25359,Entire home/apt,4,FALSE,6,3,302,5,0.307306,13,0,1,6,185,7,7,0,0,NA,1,1125,133,0,2104.857143,467.1428571,79.42857143,8337,1
TRUE,7/5/15,57323f6f-19cf-4f43-9d0d-7b4c8c283f1c,6f9f653d-cf53-47cd-91b2-c0e44b01c123,72.72727273,15,Los Angeles,34.048355,-118.461266,Private room,1,TRUE,89,51,3,5,0.499076,230,7,1,0,186,7,6,0.066666667,0.034482759,0.684782609,1,210,66,0.066666667,1837.571429,422.1428571,59.57142857,8809,1
FALSE,7/5/15,2c828209-f2d8-456e-8081-fb91cde2611d,9c4c3c8d-42bf-4335-a6fd-72f52a0b8529,182.6988721,47.11579895,Paris,48.861523,2.342811,Entire home/apt,4,FALSE,27,13,3,3,NA,57,14,1,0,186,0,7,0.2,0.275862069,0.388888889,3,30,214,0.466666667,2426.428571,680.4285714,139.7142857,22177,1
TRUE,7/4/15,ee3e96c1-4f0b-44db-87c4-c60a9c0c2ba6,7ac0be46-bd15-497e-a3ee-f966c6faddf8,43.07142857,0,Los Angeles,34.083286,-118.37862,Private room,1,FALSE,0,0,NA,5,NA,0,0,0,6,185,NA,NA,NA,NA,NA,NA,NA,NA,NA,2104.857143,467.1428571,79.42857143,8337,2
FALSE,7/4/15,611132d2-5c30-4715-9285-8c15161b964a,d6537de9-7b17-4743-a349-fe62fcb3a627,167.7251969,0,Paris,48.84646,2.310247,Entire home/apt,2,FALSE,22,12,175,5,0.885772,40,26,1,6,185,7,7,0,0,0,1,14,184,0,2643.285714,692.2857143,156.1428571,22088,1
TRUE,7/5/15,637c41fd-aa38-47ec-820f-8bf950df6aa2,dab53300-a0c2-40a0-9402-157db50709e6,200,75,Los Angeles,34.104424,-118.267105,Entire home/apt,4,FALSE,17,10,24,4,0.805068,50,21,1,0,186,7,7,0,0.178571429,0.164179104,3,365,200,1.133333333,1837.571429,422.1428571,59.57142857,8809,1
FALSE,7/7/15,f70dd4ed-4b6d-49cb-ad11-690b0c1cd653,d7ff71d6-dd54-4906-b9b8-1fbb475e874e,155,0,Los Angeles,33.9877,-118.47249,Private room,5,FALSE,4,1,40,5,0.446148,4,0,1,2,188,7,7,0,0,0.011235955,1,1125,180,0,1768.428571,448.1428571,62.71428571,8965,9
TRUE,7/2/15,bad8ac35-fce4-4935-ae79-76b2d9a8c550,18941d36-0efe-4873-8c47-0b23ff78755b,82.73611459,5.638854078,Paris,48.863705,2.360668,Entire home/apt,3,FALSE,0,0,NA,5,NA,0,0,1,4,183,NA,NA,NA,NA,NA,NA,NA,NA,NA,2397,676.7142857,144,20407,1
TRUE,7/3/15,d96f66b9-6589-4532-add9-d2d2affd6298,df57f7f0-5d43-4dbe-afb0-26674473c7fc,89,0,Paris,48.83649,2.347613,Entire home/apt,4,TRUE,0,0,1,4,0.046044,0,0,0,5,184,0,1,0.75,0.733333333,NA,1,1125,47,0.533333333,2542,666.4285714,150.2857143,21544,1
TRUE,7/6/15,b5787bb3-9b9a-4008-ad1d-3c8af9808faa,515e368c-f712-4264-8abc-11cd6d0ef130,90.16666667,0,Paris,48.88182,2.340085,Entire home/apt,2,FALSE,1,0,197,3,0.132321,0,0,1,1,187,7,7,0,0,0,1,1125,124,0,2471.142857,656.5714286,142.8571429,22228,1
FALSE,7/7/15,786f0ccc-89eb-4b9c-9ef2-a0e2178ea590,d4b6486c-e615-4864-b2e1-364085c43287,177.8182817,55.97977448,Paris,48.842937,2.294362,Entire home/apt,5,TRUE,123,59,4,5,0.77415,241,20,1,2,188,0,2,0.642857143,0.678571429,0.681818182,2,120,175,0,2447.428571,770.4285714,160.1428571,22289,1
FALSE,7/4/15,0582f09c-41dc-4125-aa4e-98d0777fcbe8,6b194b5e-b193-4f29-94f4-930a9c1ac182,400,60,San Francisco,37.79872,-122.41849,Entire home/apt,4,FALSE,5,3,11,5,0.991044,15,11,1,6,185,7,7,0,0.206896552,0.571428571,5,28,314,2.133333333,1095.285714,128.5714286,28.14285714,2281,1
TRUE,7/7/15,93eaf8f4-bd86-4aa8-a5c1-83ddc119d608,80298e53-dea3-4ac9-89df-f92676aece98,189,110,Los Angeles,33.77609,-118.19682,Entire home/apt,6,FALSE,32,14,2,5,0.979959,46,18,1,2,188,7,7,0,0.172413793,0.329787234,3,270,200,1.266666667,1768.428571,448.1428571,62.71428571,8965,6
TRUE,7/3/15,7af4b4c4-fc5e-482f-bdc0-579eba34cc16,4f9a103d-ea45-41b8-b70c-b9a5a66d6e8a,83.35369201,33.34092781,Paris,48.882835,2.339698,Entire home/apt,3,FALSE,8,7,6,4,0.14989,29,0,1,5,184,7,7,0,0,0.288888889,3,1125,82,0,2542,666.4285714,150.2857143,21544,1
TRUE,7/4/15,dcdd5bfd-5b10-4621-a611-342c7dbbd21d,0441d46a-fbf7-461a-9b7c-e526996510cc,118.2959267,22.52036666,Paris,48.85971,2.307955,Entire home/apt,2,FALSE,8,6,50,4,0.412617,30,2,1,6,185,6,7,0,0.04,0.378787879,2,21,111,0.2,2643.285714,692.2857143,156.1428571,22088,1
TRUE,7/5/15,ff522bc8-e528-4c79-a2e8-fab8f984419e,ef3cf61f-6415-4a79-bd8e-2916cf898539,232.25,75,San Francisco,37.75685,-122.39858,Entire home/apt,3,FALSE,0,0,10,5,0.535733,0,0,1,0,186,7,7,0,0,0,1,28,199,3.066666667,959.8571429,124.7142857,25.28571429,2371,1
TRUE,7/3/15,4c47fed6-a900-4fe0-8277-d6a5923b2ec4,bf10d177-f1f1-4f03-b338-f2e49480b593,230,50,Los Angeles,34.0045,-118.48313,Entire home/apt,4,FALSE,6,4,25,4,0.471445,20,0,1,5,184,7,7,0,0.103448276,0.082191781,3,30,220,2.6,2047.571429,439.4285714,74,8411,1
TRUE,7/5/15,fe5f709e-62a1-44b9-9754-fe1a03a0744e,b207644e-4272-40ab-8063-a21368e6526f,195,60,Los Angeles,33.97529,-118.46197,Entire home/apt,2,FALSE,7,3,91,3,0.871964,15,17,1,0,186,4,7,0,0,0.102941176,2,30,143,0,1837.571429,422.1428571,59.57142857,8809,1
TRUE,7/4/15,be998841-5658-459e-9dc3-74f38bba2419,7ddf9820-5cb4-45c9-a9c8-165422bad6aa,66.6287858,11.1136426,Paris,48.87241,2.352213,Private room,2,TRUE,19,15,0,3,0.121581,65,0,1,6,185,2,1,0.466666667,0.448275862,0.415730337,1,15,55,0.533333333,2643.285714,692.2857143,156.1428571,22088,1
FALSE,7/4/15,f7d8818a-a2c8-4e46-84d2-ccd47f78b030,b776c32c-70c8-441a-8743-2733f0e5b3e4,156.5435171,16.79393387,Paris,48.87898,2.356218,Entire home/apt,4,FALSE,2,1,154,4,0.969078,4,0,1,6,185,7,7,0,0,0,1,14,116,0.266666667,2643.285714,692.2857143,156.1428571,22088,2
